"","id","age","sex","condition","trial","block","stimulus","agent","predicate","patient","compr","diff","typediff_1","typediff_2","mod_or_add","sim_or_seq","hol_or_atom","nr_elements","order"
"722","500432","8","f","movement",31,"transfer","ball_turn","ball","turn",NA,1,"no",NA,NA,0,0,0,1,"s"
"723","500432","8","f","movement",32,"transfer","duck_static","duck","static",NA,0,"no",NA,NA,0,0,0,1,"s"
"724","500432","8","f","movement",33,"transfer","ball_turn","ball","turn",NA,1,"no",NA,NA,0,0,0,1,"s"
"725","500432","8","f","movement",34,"transfer","ball_static","ball","static",NA,0,"no",NA,NA,0,0,0,1,"s"
"726","500432","8","f","movement",35,"transfer","duck_turn","duck","turn",NA,1,"no",NA,NA,0,0,0,1,"s"
"727","286904","8","f","movement",10,"variations","elephant_turn","elephant","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"728","286904","8","f","movement",11,"variations","monkey_turn","monkey","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"729","286904","8","f","movement",12,"variations","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"730","286904","8","f","movement",13,"variations","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"731","286904","8","f","movement",14,"variations","ball_turn","ball","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"732","286904","8","f","movement",15,"variations","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"733","286904","8","f","movement",16,"variations","monkey_turn","monkey","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"734","286904","8","f","movement",17,"variations","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"735","286904","8","f","movement",18,"variations","elephant_turn","elephant","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"736","286904","8","f","movement",19,"variations","ball_turn","ball","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"737","286904","8","f","movement",20,"variations","elephant_turn","elephant","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"738","286904","8","f","movement",21,"variations","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"739","286904","8","f","movement",22,"variations","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"740","286904","8","f","movement",23,"variations","ball_turn","ball","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"741","286904","8","f","movement",24,"variations","elephant_turn","elephant","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"742","286904","8","f","movement",25,"variations","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"743","286904","8","f","movement",26,"variations","monkey_turn","monkey","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"744","286904","8","f","movement",27,"variations","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"745","286904","8","f","movement",28,"transfer","duck_turn","duck","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"746","286904","8","f","movement",29,"transfer","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"747","286904","8","f","movement",30,"transfer","cat_turn","cat","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"748","286904","8","f","movement",31,"transfer","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"749","286904","8","f","movement",32,"transfer","cat_turn","cat","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"750","286904","8","f","movement",33,"transfer","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"751","286904","8","f","movement",34,"transfer","duck_turn","duck","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"752","286904","8","f","movement",35,"transfer","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"753","362324","8","f","movement",10,"variations","ball_run","ball","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"754","362324","8","f","movement",11,"variations","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"755","362324","8","f","movement",12,"variations","elephant_run","elephant","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"756","362324","8","f","movement",13,"variations","duck_run","duck","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"757","362324","8","f","movement",14,"variations","ball_static","ball","static",NA,0,"yes",NA,NA,0,0,0,1,"s"
"758","362324","8","f","movement",15,"variations","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"759","362324","8","f","movement",16,"variations","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"760","362324","8","f","movement",17,"variations","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"761","362324","8","f","movement",18,"variations","duck_run","duck","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"762","362324","8","f","movement",19,"variations","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"763","362324","8","f","movement",20,"variations","ball_run","ball","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"764","362324","8","f","movement",21,"variations","elephant_run","elephant","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"765","362324","8","f","movement",22,"variations","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"766","362324","8","f","movement",23,"variations","elephant_run","elephant","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"767","362324","8","f","movement",24,"variations","ball_run","ball","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"768","362324","8","f","movement",25,"variations","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"769","362324","8","f","movement",26,"variations","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"770","362324","8","f","movement",27,"variations","duck_run","duck","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"771","362324","8","f","movement",28,"transfer","cat_run","cat","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"772","362324","8","f","movement",29,"transfer","monkey_run","monkey","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"773","362324","8","f","movement",30,"transfer","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"774","362324","8","f","movement",31,"transfer","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"775","362324","8","f","movement",32,"transfer","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"776","362324","8","f","movement",33,"transfer","monkey_run","monkey","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"777","362324","8","f","movement",34,"transfer","cat_run","cat","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"778","362324","8","f","movement",35,"transfer","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"779","367404","8","f","movement",10,"variations","cat_run","cat","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"780","367404","8","f","movement",11,"variations","elephant_run","elephant","run",NA,1,"yes","moveges",NA,1,1,1,1,"ps"
"781","367404","8","f","movement",12,"variations","duck_run","duck","run",NA,1,"yes","moveges",NA,1,1,1,1,"ps"
"782","367404","8","f","movement",13,"variations","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"783","367404","8","f","movement",14,"variations","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"784","367404","8","f","movement",15,"variations","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"785","367404","8","f","movement",16,"variations","duck_run","duck","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"786","367404","8","f","movement",17,"variations","cat_run","cat","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"787","367404","8","f","movement",18,"variations","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"788","367404","8","f","movement",19,"variations","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"789","367404","8","f","movement",20,"variations","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"790","367404","8","f","movement",21,"variations","elephant_run","elephant","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"791","367404","8","f","movement",22,"variations","duck_run","duck","run",NA,1,"yes","moveges",NA,1,1,1,1,"ps"
"792","367404","8","f","movement",23,"variations","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"793","367404","8","f","movement",24,"variations","elephant_run","elephant","run",NA,1,"yes","moveges",NA,1,1,1,1,"ps"
"794","367404","8","f","movement",25,"variations","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"795","367404","8","f","movement",26,"variations","cat_run","cat","run",NA,1,"yes","moveges",NA,1,1,1,1,"ps"
"796","367404","8","f","movement",27,"variations","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"797","367404","8","f","movement",28,"transfer","monkey_static","monkey","static",NA,0,"yes",NA,NA,0,0,0,1,"s"
"798","367404","8","f","movement",29,"transfer","ball_run","ball","run",NA,0,"yes","enact",NA,0,0,0,1,"s"
"799","367404","8","f","movement",30,"transfer","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"800","367404","8","f","movement",31,"transfer","monkey_run","monkey","run",NA,1,"yes","moveges",NA,1,1,1,1,"ps"
"801","367404","8","f","movement",32,"transfer","monkey_run","monkey","run",NA,1,"yes","moveges",NA,1,1,1,1,"ps"
"802","367404","8","f","movement",33,"transfer","ball_run","ball","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"803","367404","8","f","movement",34,"transfer","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"804","367404","8","f","movement",35,"transfer","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"805","482662","8","m","movement",10,"variations","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"806","482662","8","m","movement",11,"variations","ball_static","ball","static",NA,0,"yes",NA,NA,0,0,0,1,"s"
"807","482662","8","m","movement",12,"variations","cat_jump","cat","jump",NA,1,"yes","moveges",NA,1,1,1,2,"sp"
"808","482662","8","m","movement",13,"variations","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"809","482662","8","m","movement",14,"variations","ball_jump","ball","jump",NA,1,"yes","moveges",NA,1,1,1,2,"sp"
"810","482662","8","m","movement",15,"variations","duck_jump","duck","jump",NA,1,"yes","moveges",NA,1,1,1,2,"sp"
"811","482662","8","m","movement",16,"variations","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"812","482662","8","m","movement",17,"variations","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"813","482662","8","m","movement",18,"variations","cat_jump","cat","jump",NA,1,"yes","moveges",NA,1,1,1,2,"sp"
"814","482662","8","m","movement",19,"variations","duck_jump","duck","jump",NA,1,"yes","moveges",NA,1,1,1,2,"sp"
"815","482662","8","m","movement",20,"variations","ball_jump","ball","jump",NA,1,"yes","moveges",NA,1,1,1,2,"sp"
"816","482662","8","m","movement",21,"variations","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"817","482662","8","m","movement",22,"variations","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"818","482662","8","m","movement",23,"variations","cat_jump","cat","jump",NA,1,"yes","moveges",NA,1,1,1,2,"sp"
"819","482662","8","m","movement",24,"variations","duck_jump","duck","jump",NA,1,"yes","moveges",NA,1,1,1,2,"sp"
"820","482662","8","m","movement",25,"variations","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"821","482662","8","m","movement",26,"variations","ball_jump","ball","jump",NA,1,"yes","moveges",NA,1,1,1,2,"sp"
"822","482662","8","m","movement",27,"variations","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"823","482662","8","m","movement",28,"transfer","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"824","482662","8","m","movement",29,"transfer","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"825","482662","8","m","movement",30,"transfer","monkey_jump","monkey","jump",NA,1,"yes","moveges",NA,1,1,1,2,"sp"
"826","482662","8","m","movement",31,"transfer","elephant_jump","elephant","jump",NA,1,"yes","moveges",NA,1,1,1,2,"sp"
"827","482662","8","m","movement",32,"transfer","monkey_jump","monkey","jump",NA,1,"yes","moveges",NA,1,1,1,2,"sp"
"828","482662","8","m","movement",33,"transfer","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"829","482662","8","m","movement",34,"transfer","elephant_jump","elephant","jump",NA,1,"yes","moveges",NA,1,1,1,2,"sp"
"830","482662","8","m","movement",35,"transfer","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"831","360904","8","m","movement",10,"variations","duck_jump","duck","jump",NA,0,"yes","enact",NA,0,0,0,1,"s"
"832","360904","8","m","movement",11,"variations","cat_jump","cat","jump",NA,1,"yes","enact",NA,0,0,0,1,"s"
"833","360904","8","m","movement",12,"variations","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"834","360904","8","m","movement",13,"variations","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"835","360904","8","m","movement",14,"variations","monkey_jump","monkey","jump",NA,0,"yes","enact",NA,0,0,0,1,"s"
"836","360904","8","m","movement",15,"variations","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"837","360904","8","m","movement",16,"variations","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"838","360904","8","m","movement",17,"variations","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"839","360904","8","m","movement",18,"variations","monkey_jump","monkey","jump",NA,1,"yes","enact",NA,0,0,0,1,"s"
"840","360904","8","m","movement",19,"variations","duck_jump","duck","jump",NA,1,"yes","enact",NA,0,0,0,1,"s"
"841","360904","8","m","movement",20,"variations","cat_jump","cat","jump",NA,0,"yes","enact",NA,0,0,0,1,"s"
"842","360904","8","m","movement",21,"variations","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"843","360904","8","m","movement",22,"variations","duck_jump","duck","jump",NA,1,"yes","enact",NA,0,0,0,1,"s"
"844","360904","8","m","movement",23,"variations","cat_jump","cat","jump",NA,0,"yes","enact",NA,0,0,0,1,"s"
"845","360904","8","m","movement",24,"variations","monkey_jump","monkey","jump",NA,0,"yes","enact",NA,0,0,0,1,"s"
"846","360904","8","m","movement",25,"variations","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"847","360904","8","m","movement",26,"variations","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"848","360904","8","m","movement",27,"variations","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"849","360904","8","m","movement",28,"transfer","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"850","360904","8","m","movement",29,"transfer","ball_jump","ball","jump",NA,1,"yes","enact",NA,0,0,0,1,"s"
"851","360904","8","m","movement",30,"transfer","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"852","360904","8","m","movement",31,"transfer","elephant_jump","elephant","jump",NA,1,"yes","enact",NA,0,0,0,1,"s"
"853","360904","8","m","movement",32,"transfer","ball_jump","ball","jump",NA,1,"yes","enact",NA,0,0,0,1,"s"
"854","360904","8","m","movement",33,"transfer","elephant_jump","elephant","jump",NA,1,"yes","enact",NA,0,0,0,1,"s"
"855","360904","8","m","movement",34,"transfer","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"856","360904","8","m","movement",35,"transfer","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"857","368344","8","m","movement",10,"variations","elephant_turn","elephant","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"858","368344","8","m","movement",11,"variations","cat_turn","cat","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"859","368344","8","m","movement",12,"variations","monkey_static","monkey","static",NA,0,"yes","enact",NA,0,0,0,1,"s"
"860","368344","8","m","movement",13,"variations","elephant_static","elephant","static",NA,0,"yes","enact",NA,0,0,0,1,"s"
"861","368344","8","m","movement",14,"variations","cat_static","cat","static",NA,0,"yes","enact",NA,0,0,0,1,"s"
"862","368344","8","m","movement",15,"variations","monkey_turn","monkey","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"863","368344","8","m","movement",16,"variations","cat_turn","cat","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"864","368344","8","m","movement",17,"variations","elephant_turn","elephant","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"865","368344","8","m","movement",18,"variations","cat_static","cat","static",NA,0,"yes","enact",NA,0,0,0,1,"s"
"866","368344","8","m","movement",19,"variations","monkey_static","monkey","static",NA,0,"yes","enact",NA,0,0,0,1,"s"
"867","368344","8","m","movement",20,"variations","elephant_static","elephant","static",NA,0,"yes","enact",NA,0,0,0,1,"s"
"868","368344","8","m","movement",21,"variations","monkey_turn","monkey","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"869","368344","8","m","movement",22,"variations","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"870","368344","8","m","movement",23,"variations","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"871","368344","8","m","movement",24,"variations","cat_turn","cat","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"872","368344","8","m","movement",25,"variations","cat_static","cat","static",NA,0,"yes","enact",NA,0,0,0,1,"s"
"873","368344","8","m","movement",26,"variations","elephant_turn","elephant","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"874","368344","8","m","movement",27,"variations","monkey_turn","monkey","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"875","368344","8","m","movement",28,"transfer","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"876","368344","8","m","movement",29,"transfer","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"877","368344","8","m","movement",30,"transfer","duck_turn","duck","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"878","368344","8","m","movement",31,"transfer","ball_turn","ball","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"879","368344","8","m","movement",32,"transfer","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"880","368344","8","m","movement",33,"transfer","ball_turn","ball","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"881","368344","8","m","movement",34,"transfer","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"882","368344","8","m","movement",35,"transfer","duck_turn","duck","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"883","231384","8","m","movement",10,"variations","elephant_turn","elephant","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"884","231384","8","m","movement",11,"variations","monkey_turn","monkey","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"885","231384","8","m","movement",12,"variations","elephant_static","elephant","static",NA,0,"yes","enact",NA,0,0,0,1,"s"
"886","231384","8","m","movement",13,"variations","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"887","231384","8","m","movement",14,"variations","ball_turn","ball","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"888","231384","8","m","movement",15,"variations","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"889","231384","8","m","movement",16,"variations","monkey_turn","monkey","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"890","231384","8","m","movement",17,"variations","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"891","231384","8","m","movement",18,"variations","elephant_turn","elephant","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"892","231384","8","m","movement",19,"variations","ball_turn","ball","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"893","231384","8","m","movement",20,"variations","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"894","231384","8","m","movement",21,"variations","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"895","231384","8","m","movement",22,"variations","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"896","231384","8","m","movement",23,"variations","ball_turn","ball","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"897","231384","8","m","movement",24,"variations","elephant_turn","elephant","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"898","231384","8","m","movement",25,"variations","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"899","231384","8","m","movement",26,"variations","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"900","231384","8","m","movement",27,"variations","monkey_turn","monkey","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"901","231384","8","m","movement",28,"transfer","duck_turn","duck","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"902","231384","8","m","movement",29,"transfer","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"903","231384","8","m","movement",30,"transfer","cat_turn","cat","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"904","231384","8","m","movement",31,"transfer","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"905","231384","8","m","movement",32,"transfer","cat_turn","cat","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"906","231384","8","m","movement",33,"transfer","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"907","231384","8","m","movement",34,"transfer","duck_turn","duck","turn",NA,1,"yes","enact",NA,0,0,0,1,"s"
"908","231384","8","m","movement",35,"transfer","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"909","478390","8","m","movement",10,"variations","ball_run","ball","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"910","478390","8","m","movement",11,"variations","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"911","478390","8","m","movement",12,"variations","elephant_run","elephant","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"912","478390","8","m","movement",13,"variations","duck_run","duck","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"913","478390","8","m","movement",14,"variations","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"914","478390","8","m","movement",15,"variations","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"915","478390","8","m","movement",16,"variations","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"916","478390","8","m","movement",17,"variations","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"917","478390","8","m","movement",18,"variations","duck_run","duck","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"918","478390","8","m","movement",19,"variations","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"919","478390","8","m","movement",20,"variations","ball_run","ball","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"920","478390","8","m","movement",21,"variations","elephant_run","elephant","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"921","478390","8","m","movement",22,"variations","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"922","478390","8","m","movement",23,"variations","elephant_run","elephant","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"923","478390","8","m","movement",24,"variations","ball_run","ball","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"924","478390","8","m","movement",25,"variations","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"925","478390","8","m","movement",26,"variations","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"926","478390","8","m","movement",27,"variations","duck_run","duck","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"927","478390","8","m","movement",28,"transfer","cat_run","cat","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"928","478390","8","m","movement",29,"transfer","monkey_run","monkey","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"929","478390","8","m","movement",30,"transfer","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"930","478390","8","m","movement",31,"transfer","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"931","478390","8","m","movement",32,"transfer","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"932","478390","8","m","movement",33,"transfer","monkey_run","monkey","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"933","478390","8","m","movement",34,"transfer","cat_run","cat","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"934","478390","8","m","movement",35,"transfer","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"935","479932","8","m","movement",10,"variations","cat_run","cat","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"936","479932","8","m","movement",11,"variations","elephant_run","elephant","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"937","479932","8","m","movement",12,"variations","duck_run","duck","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"938","479932","8","m","movement",13,"variations","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"939","479932","8","m","movement",14,"variations","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"940","479932","8","m","movement",15,"variations","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"941","479932","8","m","movement",16,"variations","cat_run","cat","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"942","479932","8","m","movement",17,"variations","duck_run","duck","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"943","479932","8","m","movement",18,"variations","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"944","479932","8","m","movement",19,"variations","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"945","479932","8","m","movement",20,"variations","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"946","479932","8","m","movement",21,"variations","elephant_run","elephant","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"947","479932","8","m","movement",22,"variations","duck_run","duck","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"948","479932","8","m","movement",23,"variations","cat_static","cat","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"949","479932","8","m","movement",24,"variations","elephant_run","elephant","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"950","479932","8","m","movement",25,"variations","duck_static","duck","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"951","479932","8","m","movement",26,"variations","cat_run","cat","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"952","479932","8","m","movement",27,"variations","elephant_static","elephant","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"953","479932","8","m","movement",28,"transfer","ball_run","ball","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"954","479932","8","m","movement",29,"transfer","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"955","479932","8","m","movement",30,"transfer","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"956","479932","8","m","movement",31,"transfer","monkey_run","monkey","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"957","479932","8","m","movement",32,"transfer","monkey_run","monkey","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"958","479932","8","m","movement",33,"transfer","ball_run","ball","run",NA,1,"yes","enact",NA,0,0,0,1,"s"
"959","479932","8","m","movement",34,"transfer","monkey_static","monkey","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"960","479932","8","m","movement",35,"transfer","ball_static","ball","static",NA,1,"yes",NA,NA,0,0,0,1,"s"
"961","492088","6","f","movement",10,"variations","duck_static","duck","static",NA,0,"no",NA,NA,0,0,0,1,"s"
