"","age","rater","group","stimulus","phase","day","sex","trial","effort","corr"
"259","M72",5,"M72_d2_S08_m_EN_first.wmv","Duck","Spontaneous","Day2","m",1,0,1
"260","M72",5,"M72_d2_S12_m_EN_first.wmv","Duck","Spontaneous","Day2","m",2,0,1
"261","M72",5,"M72_d2_S01_m_EN_first.wmv","Duck","Spontaneous","Day2","m",3,0,1
"262","M72",5,"M72_d2_S02_m_EN_first.wmv","Duck","Spontaneous","Day2","m",4,0,1
"263","M72",5,"M72_d2_S09_m_EN_first.wmv","Duck","Spontaneous","Day2","m",5,0,1
"264","M72",5,"M72_d2_S04_m_EN_first.wmv","Duck","Spontaneous","Day2","m",6,0,1
"265","M72",6,"M72_d2_S08_m_EN_first.wmv","Duck","Spontaneous","Day2","m",1,0,0
"266","M72",6,"M72_d2_S12_m_EN_first.wmv","Duck","Spontaneous","Day2","m",2,0,1
"267","M72",6,"M72_d2_S09_m_EN_first.wmv","Duck","Spontaneous","Day2","m",3,0,1
"268","M72",6,"M72_d2_S02_m_EN_first.wmv","Duck","Spontaneous","Day2","m",4,0,1
"269","M72",6,"M72_d2_S04_m_EN_first.wmv","Duck","Spontaneous","Day2","m",5,0,1
"270","M72",6,"M72_d2_S01_m_EN_first.wmv","Duck","Spontaneous","Day2","m",6,0,1
"271","M72",7,"M72_d2_S04_m_EN_first.wmv","Duck","Spontaneous","Day2","m",1,1,0
"272","M72",7,"M72_d2_S01_m_EN_first.wmv","Duck","Spontaneous","Day2","m",2,0,1
"273","M72",7,"M72_d2_S12_m_EN_first.wmv","Duck","Spontaneous","Day2","m",3,0,1
"274","M72",7,"M72_d2_S09_m_EN_first.wmv","Duck","Spontaneous","Day2","m",4,0,1
"275","M72",7,"M72_d2_S08_m_EN_first.wmv","Duck","Spontaneous","Day2","m",5,0,0
"276","M72",7,"M72_d2_S02_m_EN_first.wmv","Duck","Spontaneous","Day2","m",6,0,1
"277","M72",8,"M72_d2_S01_m_EN_first.wmv","Duck","Spontaneous","Day2","m",1,0,1
"278","M72",8,"M72_d2_S09_m_EN_first.wmv","Duck","Spontaneous","Day2","m",2,1,1
"279","M72",8,"M72_d2_S12_m_EN_first.wmv","Duck","Spontaneous","Day2","m",3,1,1
"280","M72",8,"M72_d2_S02_m_EN_first.wmv","Duck","Spontaneous","Day2","m",4,0,1
"281","M72",8,"M72_d2_S04_m_EN_first.wmv","Duck","Spontaneous","Day2","m",5,1,1
"282","M72",8,"M72_d2_S08_m_EN_first.wmv","Duck","Spontaneous","Day2","m",6,0,1
"283","M72",9,"M72_d2_S12_m_EN_first.wmv","Duck","Spontaneous","Day2","m",1,1,0
"284","M72",9,"M72_d2_S02_m_EN_first.wmv","Duck","Spontaneous","Day2","m",2,0,1
"285","M72",9,"M72_d2_S09_m_EN_first.wmv","Duck","Spontaneous","Day2","m",3,0,1
"286","M72",9,"M72_d2_S04_m_EN_first.wmv","Duck","Spontaneous","Day2","m",4,0,1
"287","M72",9,"M72_d2_S01_m_EN_first.wmv","Duck","Spontaneous","Day2","m",5,0,1
"288","M72",9,"M72_d2_S08_m_EN_first.wmv","Duck","Spontaneous","Day2","m",6,1,0
"289","M48",1,"M48_d1_S08_f_FA_first.wmv","Bike","Uptake","Day1","f",1,1,1
"290","M48",1,"M48_d1_S13_f_FA_first.wmv","Bike","Spontaneous","Day1","f",2,0,1
"291","M48",1,"M48_d1_S08_f_FA_first.wmv","Bike","Spontaneous","Day1","f",3,1,0
"292","M48",1,"M48_d1_S02_f_FA_first.wmv","Bike","Uptake","Day1","f",4,0,0
"293","M48",1,"M48_d1_S02_f_FA_first.wmv","Bike","Spontaneous","Day1","f",5,0,1
"294","M48",1,"M48_d1_S07_f_FA_first.wmv","Bike","Spontaneous","Day1","f",6,1,0
"295","M48",1,"M48_d1_S13_f_FA_first.wmv","Bike","Uptake","Day1","f",7,0,1
"296","M48",1,"M48_d1_S10_f_FA_first.wmv","Bike","Uptake","Day1","f",8,0,0
"297","M48",1,"M48_d1_S10_f_FA_first.wmv","Bike","Spontaneous","Day1","f",9,1,0
"298","M48",1,"M48_d1_S07_f_FA_first.wmv","Bike","Uptake","Day1","f",10,1,0
"299","M48",10,"M48_d1_S13_f_FA_first.wmv","Bike","Uptake","Day1","f",1,0,1
"300","M48",10,"M48_d1_S08_f_FA_first.wmv","Bike","Uptake","Day1","f",2,0,1
"301","M48",10,"M48_d1_S10_f_FA_first.wmv","Bike","Spontaneous","Day1","f",3,0,1
"302","M48",10,"M48_d1_S07_f_FA_first.wmv","Bike","Uptake","Day1","f",4,1,0
"303","M48",10,"M48_d1_S13_f_FA_first.wmv","Bike","Spontaneous","Day1","f",5,1,0
"304","M48",10,"M48_d1_S02_f_FA_first.wmv","Bike","Spontaneous","Day1","f",6,0,1
"305","M48",10,"M48_d1_S02_f_FA_first.wmv","Bike","Uptake","Day1","f",7,0,1
"306","M48",10,"M48_d1_S10_f_FA_first.wmv","Bike","Uptake","Day1","f",8,1,0
"307","M48",10,"M48_d1_S08_f_FA_first.wmv","Bike","Spontaneous","Day1","f",9,0,1
"308","M48",10,"M48_d1_S07_f_FA_first.wmv","Bike","Spontaneous","Day1","f",10,0,0
"309","M48",11,"M48_d1_S13_f_FA_first.wmv","Bike","Uptake","Day1","f",1,0,1
"310","M48",11,"M48_d1_S08_f_FA_first.wmv","Bike","Spontaneous","Day1","f",2,1,0
"311","M48",11,"M48_d1_S07_f_FA_first.wmv","Bike","Uptake","Day1","f",3,1,0
"312","M48",11,"M48_d1_S10_f_FA_first.wmv","Bike","Uptake","Day1","f",4,1,0
"313","M48",11,"M48_d1_S02_f_FA_first.wmv","Bike","Uptake","Day1","f",5,0,1
"314","M48",11,"M48_d1_S08_f_FA_first.wmv","Bike","Uptake","Day1","f",6,0,1
"315","M48",11,"M48_d1_S10_f_FA_first.wmv","Bike","Spontaneous","Day1","f",7,1,0
"316","M48",11,"M48_d1_S13_f_FA_first.wmv","Bike","Spontaneous","Day1","f",8,1,0
"317","M48",11,"M48_d1_S07_f_FA_first.wmv","Bike","Spontaneous","Day1","f",9,0,1
"318","M48",11,"M48_d1_S02_f_FA_first.wmv","Bike","Spontaneous","Day1","f",10,0,1
"319","M48",13,"M48_d1_S13_f_FA_first.wmv","Bike","Spontaneous","Day1","f",1,1,0
"320","M48",13,"M48_d1_S10_f_FA_first.wmv","Bike","Spontaneous","Day1","f",2,1,1
"321","M48",13,"M48_d1_S07_f_FA_first.wmv","Bike","Spontaneous","Day1","f",3,0,1
"322","M48",13,"M48_d1_S07_f_FA_first.wmv","Bike","Uptake","Day1","f",4,1,0
"323","M48",13,"M48_d1_S02_f_FA_first.wmv","Bike","Uptake","Day1","f",5,0,1
"324","M48",13,"M48_d1_S10_f_FA_first.wmv","Bike","Uptake","Day1","f",6,1,0
"325","M48",13,"M48_d1_S08_f_FA_first.wmv","Bike","Uptake","Day1","f",7,0,1
"326","M48",13,"M48_d1_S02_f_FA_first.wmv","Bike","Spontaneous","Day1","f",8,0,1
"327","M48",13,"M48_d1_S13_f_FA_first.wmv","Bike","Uptake","Day1","f",9,0,1
"328","M48",13,"M48_d1_S08_f_FA_first.wmv","Bike","Spontaneous","Day1","f",10,1,0
"329","M48",2,"M48_d1_S08_f_FA_first.wmv","Bike","Spontaneous","Day1","f",1,1,0
"330","M48",2,"M48_d1_S13_f_FA_first.wmv","Bike","Spontaneous","Day1","f",2,1,0
"331","M48",2,"M48_d1_S10_f_FA_first.wmv","Bike","Spontaneous","Day1","f",3,0,0
"332","M48",2,"M48_d1_S07_f_FA_first.wmv","Bike","Spontaneous","Day1","f",4,0,1
"333","M48",2,"M48_d1_S10_f_FA_first.wmv","Bike","Uptake","Day1","f",5,1,1
"334","M48",2,"M48_d1_S13_f_FA_first.wmv","Bike","Uptake","Day1","f",6,0,1
"335","M48",2,"M48_d1_S02_f_FA_first.wmv","Bike","Uptake","Day1","f",7,0,1
"336","M48",2,"M48_d1_S08_f_FA_first.wmv","Bike","Uptake","Day1","f",8,1,1
"337","M48",2,"M48_d1_S02_f_FA_first.wmv","Bike","Spontaneous","Day1","f",9,1,1
"338","M48",2,"M48_d1_S07_f_FA_first.wmv","Bike","Uptake","Day1","f",10,0,0
"339","M48",3,"M48_d1_S02_f_FA_first.wmv","Bike","Uptake","Day1","f",1,0,1
"340","M48",3,"M48_d1_S10_f_FA_first.wmv","Bike","Spontaneous","Day1","f",2,0,1
"341","M48",3,"M48_d1_S08_f_FA_first.wmv","Bike","Spontaneous","Day1","f",3,1,1
"342","M48",3,"M48_d1_S08_f_FA_first.wmv","Bike","Uptake","Day1","f",4,1,1
"343","M48",3,"M48_d1_S02_f_FA_first.wmv","Bike","Spontaneous","Day1","f",5,0,1
"344","M48",3,"M48_d1_S13_f_FA_first.wmv","Bike","Uptake","Day1","f",6,0,0
"345","M48",3,"M48_d1_S07_f_FA_first.wmv","Bike","Uptake","Day1","f",7,0,0
"346","M48",3,"M48_d1_S07_f_FA_first.wmv","Bike","Spontaneous","Day1","f",8,0,1
"347","M48",3,"M48_d1_S13_f_FA_first.wmv","Bike","Spontaneous","Day1","f",9,1,1
"348","M48",3,"M48_d1_S10_f_FA_first.wmv","Bike","Uptake","Day1","f",10,1,0
"349","M48",4,"M48_d1_S10_f_FA_first.wmv","Bike","Uptake","Day1","f",1,0,1
"350","M48",4,"M48_d1_S07_f_FA_first.wmv","Bike","Uptake","Day1","f",2,1,0
"351","M48",4,"M48_d1_S08_f_FA_first.wmv","Bike","Uptake","Day1","f",3,0,1
"352","M48",4,"M48_d1_S08_f_FA_first.wmv","Bike","Spontaneous","Day1","f",4,1,0
"353","M48",4,"M48_d1_S02_f_FA_first.wmv","Bike","Uptake","Day1","f",5,1,0
"354","M48",4,"M48_d1_S13_f_FA_first.wmv","Bike","Spontaneous","Day1","f",6,1,1
"355","M48",4,"M48_d1_S10_f_FA_first.wmv","Bike","Spontaneous","Day1","f",7,1,0
"356","M48",4,"M48_d1_S13_f_FA_first.wmv","Bike","Uptake","Day1","f",8,0,1
"357","M48",4,"M48_d1_S07_f_FA_first.wmv","Bike","Spontaneous","Day1","f",9,1,0
"358","M48",4,"M48_d1_S02_f_FA_first.wmv","Bike","Spontaneous","Day1","f",10,0,1
"359","M48",5,"M48_d1_S10_f_FA_first.wmv","Bike","Uptake","Day1","f",1,0,0
"360","M48",5,"M48_d1_S08_f_FA_first.wmv","Bike","Uptake","Day1","f",2,0,1
"361","M48",5,"M48_d1_S02_f_FA_first.wmv","Bike","Spontaneous","Day1","f",3,0,0
"362","M48",5,"M48_d1_S10_f_FA_first.wmv","Bike","Spontaneous","Day1","f",4,0,1
"363","M48",5,"M48_d1_S08_f_FA_first.wmv","Bike","Spontaneous","Day1","f",5,0,1
"364","M48",5,"M48_d1_S02_f_FA_first.wmv","Bike","Uptake","Day1","f",6,1,0
"365","M48",5,"M48_d1_S13_f_FA_first.wmv","Bike","Uptake","Day1","f",7,0,1
"366","M48",5,"M48_d1_S07_f_FA_first.wmv","Bike","Uptake","Day1","f",8,1,0
"367","M48",5,"M48_d1_S07_f_FA_first.wmv","Bike","Spontaneous","Day1","f",9,0,1
"368","M48",5,"M48_d1_S13_f_FA_first.wmv","Bike","Spontaneous","Day1","f",10,0,1
"369","M48",6,"M48_d1_S10_f_FA_first.wmv","Bike","Uptake","Day1","f",1,0,0
"370","M48",6,"M48_d1_S08_f_FA_first.wmv","Bike","Uptake","Day1","f",2,1,1
"371","M48",6,"M48_d1_S08_f_FA_first.wmv","Bike","Spontaneous","Day1","f",3,1,0
"372","M48",6,"M48_d1_S02_f_FA_first.wmv","Bike","Spontaneous","Day1","f",4,1,0
"373","M48",6,"M48_d1_S07_f_FA_first.wmv","Bike","Uptake","Day1","f",5,0,1
"374","M48",6,"M48_d1_S07_f_FA_first.wmv","Bike","Spontaneous","Day1","f",6,1,0
"375","M48",6,"M48_d1_S13_f_FA_first.wmv","Bike","Spontaneous","Day1","f",7,1,0
"376","M48",6,"M48_d1_S02_f_FA_first.wmv","Bike","Uptake","Day1","f",8,0,1
"377","M48",6,"M48_d1_S13_f_FA_first.wmv","Bike","Uptake","Day1","f",9,0,1
"378","M48",6,"M48_d1_S10_f_FA_first.wmv","Bike","Spontaneous","Day1","f",10,1,0
"379","M48",7,"M48_d1_S02_f_FA_first.wmv","Bike","Spontaneous","Day1","f",1,0,1
"380","M48",7,"M48_d1_S13_f_FA_first.wmv","Bike","Spontaneous","Day1","f",2,0,1
"381","M48",7,"M48_d1_S07_f_FA_first.wmv","Bike","Uptake","Day1","f",3,1,0
"382","M48",7,"M48_d1_S02_f_FA_first.wmv","Bike","Uptake","Day1","f",4,0,1
"383","M48",7,"M48_d1_S08_f_FA_first.wmv","Bike","Uptake","Day1","f",5,0,1
"384","M48",7,"M48_d1_S10_f_FA_first.wmv","Bike","Spontaneous","Day1","f",6,1,0
"385","M48",7,"M48_d1_S13_f_FA_first.wmv","Bike","Uptake","Day1","f",7,0,1
"386","M48",7,"M48_d1_S10_f_FA_first.wmv","Bike","Uptake","Day1","f",8,1,0
"387","M48",7,"M48_d1_S08_f_FA_first.wmv","Bike","Spontaneous","Day1","f",9,1,0
"388","M48",7,"M48_d1_S07_f_FA_first.wmv","Bike","Spontaneous","Day1","f",10,0,1
"389","M48",8,"M48_d1_S08_f_FA_first.wmv","Bike","Uptake","Day1","f",1,0,1
"390","M48",8,"M48_d1_S07_f_FA_first.wmv","Bike","Uptake","Day1","f",2,1,0
"391","M48",8,"M48_d1_S08_f_FA_first.wmv","Bike","Spontaneous","Day1","f",3,0,1
"392","M48",8,"M48_d1_S10_f_FA_first.wmv","Bike","Uptake","Day1","f",4,0,1
"393","M48",8,"M48_d1_S13_f_FA_first.wmv","Bike","Spontaneous","Day1","f",5,0,1
"394","M48",8,"M48_d1_S07_f_FA_first.wmv","Bike","Spontaneous","Day1","f",6,1,0
"395","M48",8,"M48_d1_S13_f_FA_first.wmv","Bike","Uptake","Day1","f",7,0,1
"396","M48",8,"M48_d1_S02_f_FA_first.wmv","Bike","Uptake","Day1","f",8,0,0
"397","M48",8,"M48_d1_S02_f_FA_first.wmv","Bike","Spontaneous","Day1","f",9,0,1
"398","M48",8,"M48_d1_S10_f_FA_first.wmv","Bike","Spontaneous","Day1","f",10,0,1
"399","M48",9,"M48_d1_S07_f_FA_first.wmv","Bike","Spontaneous","Day1","f",1,0,1
"400","M48",9,"M48_d1_S07_f_FA_first.wmv","Bike","Uptake","Day1","f",2,1,0
"401","M48",9,"M48_d1_S13_f_FA_first.wmv","Bike","Spontaneous","Day1","f",3,1,0
"402","M48",9,"M48_d1_S10_f_FA_first.wmv","Bike","Uptake","Day1","f",4,1,0
"403","M48",9,"M48_d1_S08_f_FA_first.wmv","Bike","Uptake","Day1","f",5,0,1
"404","M48",9,"M48_d1_S02_f_FA_first.wmv","Bike","Spontaneous","Day1","f",6,0,1
"405","M48",9,"M48_d1_S02_f_FA_first.wmv","Bike","Uptake","Day1","f",7,1,0
"406","M48",9,"M48_d1_S10_f_FA_first.wmv","Bike","Spontaneous","Day1","f",8,1,1
"407","M48",9,"M48_d1_S08_f_FA_first.wmv","Bike","Spontaneous","Day1","f",9,0,0
"408","M48",9,"M48_d1_S13_f_FA_first.wmv","Bike","Uptake","Day1","f",10,0,1
"409","M72",1,"M72_d1_S05_f_FA_first.wmv","Bike","Uptake","Day1","f",1,0,1
"410","M72",1,"M72_d1_S11_f_FA_first.wmv","Bike","Uptake","Day1","f",2,1,0
"411","M72",1,"M72_d1_S07_f_FA_first.wmv","Bike","Spontaneous","Day1","f",3,0,1
"412","M72",1,"M72_d1_S03_f_FA_first.wmv","Bike","Spontaneous","Day1","f",4,1,0
"413","M72",1,"M72_d1_S06_f_FA_first.wmv","Bike","Uptake","Day1","f",5,0,1
"414","M72",1,"M72_d1_S05_f_FA_first.wmv","Bike","Spontaneous","Day1","f",6,0,1
"415","M72",1,"M72_d1_S03_f_FA_first.wmv","Bike","Uptake","Day1","f",7,1,0
"416","M72",1,"M72_d1_S10_f_FA_first.wmv","Bike","Spontaneous","Day1","f",8,1,0
"417","M72",1,"M72_d1_S11_f_FA_first.wmv","Bike","Spontaneous","Day1","f",9,1,1
"418","M72",1,"M72_d1_S06_f_FA_first.wmv","Bike","Spontaneous","Day1","f",10,0,1
"419","M72",1,"M72_d1_S10_f_FA_first.wmv","Bike","Uptake","Day1","f",11,1,0
"420","M72",1,"M72_d1_S07_f_FA_first.wmv","Bike","Uptake","Day1","f",12,1,0
"421","M72",10,"M72_d1_S03_f_FA_first.wmv","Bike","Uptake","Day1","f",1,1,0
"422","M72",10,"M72_d1_S11_f_FA_first.wmv","Bike","Uptake","Day1","f",2,1,0
"423","M72",10,"M72_d1_S07_f_FA_first.wmv","Bike","Spontaneous","Day1","f",3,0,1
"424","M72",10,"M72_d1_S05_f_FA_first.wmv","Bike","Uptake","Day1","f",4,0,1
"425","M72",10,"M72_d1_S06_f_FA_first.wmv","Bike","Uptake","Day1","f",5,0,1
"426","M72",10,"M72_d1_S11_f_FA_first.wmv","Bike","Spontaneous","Day1","f",6,1,0
"427","M72",10,"M72_d1_S06_f_FA_first.wmv","Bike","Spontaneous","Day1","f",7,0,1
"428","M72",10,"M72_d1_S07_f_FA_first.wmv","Bike","Uptake","Day1","f",8,1,1
"429","M72",10,"M72_d1_S03_f_FA_first.wmv","Bike","Spontaneous","Day1","f",9,1,0
"430","M72",10,"M72_d1_S10_f_FA_first.wmv","Bike","Spontaneous","Day1","f",10,1,0
"431","M72",10,"M72_d1_S05_f_FA_first.wmv","Bike","Spontaneous","Day1","f",11,0,1
"432","M72",10,"M72_d1_S10_f_FA_first.wmv","Bike","Uptake","Day1","f",12,1,0
"433","M72",11,"M72_d1_S11_f_FA_first.wmv","Bike","Spontaneous","Day1","f",1,1,1
"434","M72",11,"M72_d1_S05_f_FA_first.wmv","Bike","Spontaneous","Day1","f",2,0,1
"435","M72",11,"M72_d1_S07_f_FA_first.wmv","Bike","Uptake","Day1","f",3,1,0
"436","M72",11,"M72_d1_S10_f_FA_first.wmv","Bike","Uptake","Day1","f",4,1,0
"437","M72",11,"M72_d1_S10_f_FA_first.wmv","Bike","Spontaneous","Day1","f",5,1,0
"438","M72",11,"M72_d1_S06_f_FA_first.wmv","Bike","Spontaneous","Day1","f",6,0,1
"439","M72",11,"M72_d1_S03_f_FA_first.wmv","Bike","Uptake","Day1","f",7,1,0
"440","M72",11,"M72_d1_S07_f_FA_first.wmv","Bike","Spontaneous","Day1","f",8,1,0
"441","M72",11,"M72_d1_S05_f_FA_first.wmv","Bike","Uptake","Day1","f",9,0,1
"442","M72",11,"M72_d1_S03_f_FA_first.wmv","Bike","Spontaneous","Day1","f",10,1,0
"443","M72",11,"M72_d1_S06_f_FA_first.wmv","Bike","Uptake","Day1","f",11,0,1
"444","M72",11,"M72_d1_S11_f_FA_first.wmv","Bike","Uptake","Day1","f",12,1,1
"445","M72",13,"M72_d1_S07_f_FA_first.wmv","Bike","Spontaneous","Day1","f",1,1,0
"446","M72",13,"M72_d1_S11_f_FA_first.wmv","Bike","Uptake","Day1","f",2,1,0
"447","M72",13,"M72_d1_S06_f_FA_first.wmv","Bike","Uptake","Day1","f",3,0,1
"448","M72",13,"M72_d1_S11_f_FA_first.wmv","Bike","Spontaneous","Day1","f",4,1,0
"449","M72",13,"M72_d1_S03_f_FA_first.wmv","Bike","Uptake","Day1","f",5,1,0
"450","M72",13,"M72_d1_S07_f_FA_first.wmv","Bike","Uptake","Day1","f",6,1,1
"451","M72",13,"M72_d1_S05_f_FA_first.wmv","Bike","Uptake","Day1","f",7,0,1
"452","M72",13,"M72_d1_S05_f_FA_first.wmv","Bike","Spontaneous","Day1","f",8,0,1
"453","M72",13,"M72_d1_S03_f_FA_first.wmv","Bike","Spontaneous","Day1","f",9,1,0
"454","M72",13,"M72_d1_S06_f_FA_first.wmv","Bike","Spontaneous","Day1","f",10,0,1
"455","M72",13,"M72_d1_S10_f_FA_first.wmv","Bike","Uptake","Day1","f",11,1,0
"456","M72",13,"M72_d1_S10_f_FA_first.wmv","Bike","Spontaneous","Day1","f",12,1,0
"457","M72",2,"M72_d1_S07_f_FA_first.wmv","Bike","Uptake","Day1","f",1,1,1
"458","M72",2,"M72_d1_S03_f_FA_first.wmv","Bike","Spontaneous","Day1","f",2,0,1
"459","M72",2,"M72_d1_S07_f_FA_first.wmv","Bike","Spontaneous","Day1","f",3,0,0
"460","M72",2,"M72_d1_S05_f_FA_first.wmv","Bike","Uptake","Day1","f",4,1,1
"461","M72",2,"M72_d1_S10_f_FA_first.wmv","Bike","Spontaneous","Day1","f",5,1,0
"462","M72",2,"M72_d1_S03_f_FA_first.wmv","Bike","Uptake","Day1","f",6,1,0
"463","M72",2,"M72_d1_S11_f_FA_first.wmv","Bike","Uptake","Day1","f",7,1,0
"464","M72",2,"M72_d1_S11_f_FA_first.wmv","Bike","Spontaneous","Day1","f",8,0,1
"465","M72",2,"M72_d1_S06_f_FA_first.wmv","Bike","Uptake","Day1","f",9,1,1
"466","M72",2,"M72_d1_S05_f_FA_first.wmv","Bike","Spontaneous","Day1","f",10,1,0
"467","M72",2,"M72_d1_S06_f_FA_first.wmv","Bike","Spontaneous","Day1","f",11,0,1
"468","M72",2,"M72_d1_S10_f_FA_first.wmv","Bike","Uptake","Day1","f",12,1,0
"469","M72",3,"M72_d1_S06_f_FA_first.wmv","Bike","Uptake","Day1","f",1,1,1
"470","M72",3,"M72_d1_S06_f_FA_first.wmv","Bike","Spontaneous","Day1","f",2,0,1
"471","M72",3,"M72_d1_S03_f_FA_first.wmv","Bike","Spontaneous","Day1","f",3,1,0
"472","M72",3,"M72_d1_S10_f_FA_first.wmv","Bike","Uptake","Day1","f",4,1,0
"473","M72",3,"M72_d1_S05_f_FA_first.wmv","Bike","Uptake","Day1","f",5,0,1
"474","M72",3,"M72_d1_S07_f_FA_first.wmv","Bike","Uptake","Day1","f",6,1,1
"475","M72",3,"M72_d1_S03_f_FA_first.wmv","Bike","Uptake","Day1","f",7,1,0
"476","M72",3,"M72_d1_S05_f_FA_first.wmv","Bike","Spontaneous","Day1","f",8,0,1
"477","M72",3,"M72_d1_S11_f_FA_first.wmv","Bike","Spontaneous","Day1","f",9,1,0
"478","M72",3,"M72_d1_S11_f_FA_first.wmv","Bike","Uptake","Day1","f",10,0,0
"479","M72",3,"M72_d1_S07_f_FA_first.wmv","Bike","Spontaneous","Day1","f",11,0,1
"480","M72",3,"M72_d1_S10_f_FA_first.wmv","Bike","Spontaneous","Day1","f",12,1,0
"481","M72",4,"M72_d1_S07_f_FA_first.wmv","Bike","Uptake","Day1","f",1,1,0
"482","M72",4,"M72_d1_S11_f_FA_first.wmv","Bike","Spontaneous","Day1","f",2,1,1
"483","M72",4,"M72_d1_S06_f_FA_first.wmv","Bike","Uptake","Day1","f",3,1,1
"484","M72",4,"M72_d1_S10_f_FA_first.wmv","Bike","Spontaneous","Day1","f",4,1,0
"485","M72",4,"M72_d1_S06_f_FA_first.wmv","Bike","Spontaneous","Day1","f",5,0,1
"486","M72",4,"M72_d1_S10_f_FA_first.wmv","Bike","Uptake","Day1","f",6,1,0
"487","M72",4,"M72_d1_S05_f_FA_first.wmv","Bike","Uptake","Day1","f",7,1,1
"488","M72",4,"M72_d1_S11_f_FA_first.wmv","Bike","Uptake","Day1","f",8,1,0
"489","M72",4,"M72_d1_S07_f_FA_first.wmv","Bike","Spontaneous","Day1","f",9,1,1
"490","M72",4,"M72_d1_S05_f_FA_first.wmv","Bike","Spontaneous","Day1","f",10,1,0
"491","M72",4,"M72_d1_S03_f_FA_first.wmv","Bike","Uptake","Day1","f",11,1,0
"492","M72",4,"M72_d1_S03_f_FA_first.wmv","Bike","Spontaneous","Day1","f",12,1,0
"493","M72",5,"M72_d1_S05_f_FA_first.wmv","Bike","Uptake","Day1","f",1,0,1
"494","M72",5,"M72_d1_S11_f_FA_first.wmv","Bike","Spontaneous","Day1","f",2,1,0
"495","M72",5,"M72_d1_S05_f_FA_first.wmv","Bike","Spontaneous","Day1","f",3,0,0
"496","M72",5,"M72_d1_S03_f_FA_first.wmv","Bike","Uptake","Day1","f",4,1,0
"497","M72",5,"M72_d1_S11_f_FA_first.wmv","Bike","Uptake","Day1","f",5,0,1
"498","M72",5,"M72_d1_S06_f_FA_first.wmv","Bike","Uptake","Day1","f",6,0,1
"499","M72",5,"M72_d1_S10_f_FA_first.wmv","Bike","Spontaneous","Day1","f",7,1,0
"500","M72",5,"M72_d1_S07_f_FA_first.wmv","Bike","Uptake","Day1","f",8,0,1
"501","M72",5,"M72_d1_S03_f_FA_first.wmv","Bike","Spontaneous","Day1","f",9,1,0
"502","M72",5,"M72_d1_S07_f_FA_first.wmv","Bike","Spontaneous","Day1","f",10,0,1
"503","M72",5,"M72_d1_S06_f_FA_first.wmv","Bike","Spontaneous","Day1","f",11,0,1
"504","M72",5,"M72_d1_S10_f_FA_first.wmv","Bike","Uptake","Day1","f",12,1,0
"505","M72",6,"M72_d1_S03_f_FA_first.wmv","Bike","Spontaneous","Day1","f",1,1,0
"506","M72",6,"M72_d1_S07_f_FA_first.wmv","Bike","Spontaneous","Day1","f",2,1,1
"507","M72",6,"M72_d1_S10_f_FA_first.wmv","Bike","Uptake","Day1","f",3,1,0
"508","M72",6,"M72_d1_S05_f_FA_first.wmv","Bike","Spontaneous","Day1","f",4,0,1
"509","M72",6,"M72_d1_S10_f_FA_first.wmv","Bike","Spontaneous","Day1","f",5,1,0
"510","M72",6,"M72_d1_S05_f_FA_first.wmv","Bike","Uptake","Day1","f",6,1,0
"511","M72",6,"M72_d1_S06_f_FA_first.wmv","Bike","Uptake","Day1","f",7,1,0
"512","M72",6,"M72_d1_S07_f_FA_first.wmv","Bike","Uptake","Day1","f",8,0,1
"513","M72",6,"M72_d1_S03_f_FA_first.wmv","Bike","Uptake","Day1","f",9,1,0
"514","M72",6,"M72_d1_S06_f_FA_first.wmv","Bike","Spontaneous","Day1","f",10,1,1
"515","M72",6,"M72_d1_S11_f_FA_first.wmv","Bike","Uptake","Day1","f",11,1,0
"516","M72",6,"M72_d1_S11_f_FA_first.wmv","Bike","Spontaneous","Day1","f",12,1,0
"517","M72",7,"M72_d1_S03_f_FA_first.wmv","Bike","Spontaneous","Day1","f",1,1,0
"518","M72",7,"M72_d1_S07_f_FA_first.wmv","Bike","Spontaneous","Day1","f",2,1,1
"519","M72",7,"M72_d1_S10_f_FA_first.wmv","Bike","Spontaneous","Day1","f",3,1,0
"520","M72",7,"M72_d1_S10_f_FA_first.wmv","Bike","Uptake","Day1","f",4,1,0
"521","M72",7,"M72_d1_S03_f_FA_first.wmv","Bike","Uptake","Day1","f",5,1,0
"522","M72",7,"M72_d1_S06_f_FA_first.wmv","Bike","Uptake","Day1","f",6,0,1
"523","M72",7,"M72_d1_S05_f_FA_first.wmv","Bike","Uptake","Day1","f",7,0,1
"524","M72",7,"M72_d1_S07_f_FA_first.wmv","Bike","Uptake","Day1","f",8,1,1
"525","M72",7,"M72_d1_S11_f_FA_first.wmv","Bike","Spontaneous","Day1","f",9,1,0
"526","M72",7,"M72_d1_S06_f_FA_first.wmv","Bike","Spontaneous","Day1","f",10,0,1
"527","M72",7,"M72_d1_S11_f_FA_first.wmv","Bike","Uptake","Day1","f",11,1,0
"528","M72",7,"M72_d1_S05_f_FA_first.wmv","Bike","Spontaneous","Day1","f",12,0,1
"529","M72",8,"M72_d1_S07_f_FA_first.wmv","Bike","Spontaneous","Day1","f",1,0,1
"530","M72",8,"M72_d1_S05_f_FA_first.wmv","Bike","Uptake","Day1","f",2,1,1
"531","M72",8,"M72_d1_S11_f_FA_first.wmv","Bike","Uptake","Day1","f",3,1,0
