"","id","age_group","age","group","video","stimulus"
"1","male_1","M48",4.4435318275154,"M48_d2_S01_m_Duck","M48_d2_S01_m","Duck"
"2","male_1","M48",4.4435318275154,"M48_d2_S01_m_Fish","M48_d2_S01_m","Fish"
"3","male_1","M48",4.4435318275154,"M48_d2_S01_m_Duck","M48_d2_S01_m","Duck"
"4","male_1","M48",4.4435318275154,"M48_d2_S01_m_Deer","M48_d2_S01_m","Deer"
"5","male_1","M48",4.4435318275154,"M48_d2_S01_m_Deer","M48_d2_S01_m","Deer"
"6","male_1","M48",4.4435318275154,"M48_d2_S01_m_Fish","M48_d2_S01_m","Fish"
"7","male_1","M48",4.4435318275154,"M48_d2_S01_m_Duck","M48_d2_S01_m","Duck"
"8","male_1","M48",4.4435318275154,"M48_d2_S01_m_Deer","M48_d2_S01_m","Deer"
"9","male_1","M48",4.4435318275154,"M48_d2_S01_m_Fish","M48_d2_S01_m","Fish"
"10","male_1","M48",4.4435318275154,"M48_d2_S01_m_Fish","M48_d2_S01_m","Fish"
"11","male_1","M48",4.4435318275154,"M48_d2_S01_m_Deer","M48_d2_S01_m","Deer"
"12","male_1","M48",4.4435318275154,"M48_d2_S01_m_Duck","M48_d2_S01_m","Duck"
"13","male_1","M48",4.4435318275154,"M48_d2_S01_m_Fish","M48_d2_S01_m","Fish"
"14","male_1","M48",4.4435318275154,"M48_d2_S01_m_Deer","M48_d2_S01_m","Deer"
"15","male_1","M48",4.4435318275154,"M48_d2_S01_m_Duck","M48_d2_S01_m","Duck"
"16","male_1","M48",4.4435318275154,"M48_d2_S01_m_Deer","M48_d2_S01_m","Deer"
"17","male_1","M48",4.4435318275154,"M48_d2_S01_m_Fish","M48_d2_S01_m","Fish"
"18","male_1","M48",4.4435318275154,"M48_d2_S01_m_Duck","M48_d2_S01_m","Duck"
"19","male_1","M48",4.4435318275154,"M48_d2_S01_m_Deer","M48_d2_S01_m","Deer"
"20","male_1","M48",4.4435318275154,"M48_d2_S01_m_Fish","M48_d2_S01_m","Fish"
"21","male_1","M48",4.4435318275154,"M48_d2_S01_m_Deer","M48_d2_S01_m","Deer"
"22","male_1","M48",4.4435318275154,"M48_d2_S01_m_Duck","M48_d2_S01_m","Duck"
"23","male_1","M48",4.4435318275154,"M48_d2_S01_m_Duck","M48_d2_S01_m","Duck"
"24","male_1","M48",4.4435318275154,"M48_d2_S01_m_Fish","M48_d2_S01_m","Fish"
"25","male_1","M48",4.4435318275154,"M48_d2_S01_m_Deer","M48_d2_S01_m","Deer"
"26","male_1","M48",4.4435318275154,"M48_d2_S01_m_Duck","M48_d2_S01_m","Duck"
"27","male_1","M48",4.4435318275154,"M48_d2_S01_m_Fish","M48_d2_S01_m","Fish"
"28","male_1","M48",4.4435318275154,"M48_d2_S01_m_Duck","M48_d2_S01_m","Duck"
"29","male_1","M48",4.4435318275154,"M48_d2_S01_m_Deer","M48_d2_S01_m","Deer"
"30","male_1","M48",4.4435318275154,"M48_d2_S01_m_Fish","M48_d2_S01_m","Fish"
"31","male_2","M48",4.45448323066393,"M48_d2_S15_m_Fish","M48_d2_S15_m","Fish"
"32","male_2","M48",4.45448323066393,"M48_d2_S15_m_Duck","M48_d2_S15_m","Duck"
"33","male_2","M48",4.45448323066393,"M48_d2_S15_m_Duck","M48_d2_S15_m","Duck"
"34","male_2","M48",4.45448323066393,"M48_d2_S15_m_Deer","M48_d2_S15_m","Deer"
"35","male_2","M48",4.45448323066393,"M48_d2_S15_m_Fish","M48_d2_S15_m","Fish"
"36","male_2","M48",4.45448323066393,"M48_d2_S15_m_Deer","M48_d2_S15_m","Deer"
"37","male_2","M48",4.45448323066393,"M48_d2_S15_m_Fish","M48_d2_S15_m","Fish"
"38","male_2","M48",4.45448323066393,"M48_d2_S15_m_Duck","M48_d2_S15_m","Duck"
"39","male_2","M48",4.45448323066393,"M48_d2_S15_m_Deer","M48_d2_S15_m","Deer"
"40","male_2","M48",4.45448323066393,"M48_d2_S15_m_Duck","M48_d2_S15_m","Duck"
"41","male_2","M48",4.45448323066393,"M48_d2_S15_m_Deer","M48_d2_S15_m","Deer"
"42","male_2","M48",4.45448323066393,"M48_d2_S15_m_Fish","M48_d2_S15_m","Fish"
"43","male_2","M48",4.45448323066393,"M48_d2_S15_m_Duck","M48_d2_S15_m","Duck"
"44","male_2","M48",4.45448323066393,"M48_d2_S15_m_Fish","M48_d2_S15_m","Fish"
"45","male_2","M48",4.45448323066393,"M48_d2_S15_m_Deer","M48_d2_S15_m","Deer"
"46","male_2","M48",4.45448323066393,"M48_d2_S15_m_Duck","M48_d2_S15_m","Duck"
"47","male_2","M48",4.45448323066393,"M48_d2_S15_m_Deer","M48_d2_S15_m","Deer"
"48","male_2","M48",4.45448323066393,"M48_d2_S15_m_Fish","M48_d2_S15_m","Fish"
"49","male_2","M48",4.45448323066393,"M48_d2_S15_m_Duck","M48_d2_S15_m","Duck"
"50","male_2","M48",4.45448323066393,"M48_d2_S15_m_Deer","M48_d2_S15_m","Deer"
"51","male_2","M48",4.45448323066393,"M48_d2_S15_m_Deer","M48_d2_S15_m","Deer"
"52","male_2","M48",4.45448323066393,"M48_d2_S15_m_Fish","M48_d2_S15_m","Fish"
"53","male_2","M48",4.45448323066393,"M48_d2_S15_m_Fish","M48_d2_S15_m","Fish"
"54","male_2","M48",4.45448323066393,"M48_d2_S15_m_Duck","M48_d2_S15_m","Duck"
"55","male_2","M48",4.45448323066393,"M48_d2_S15_m_Fish","M48_d2_S15_m","Fish"
"56","male_2","M48",4.45448323066393,"M48_d2_S15_m_Duck","M48_d2_S15_m","Duck"
"57","male_2","M48",4.45448323066393,"M48_d2_S15_m_Deer","M48_d2_S15_m","Deer"
"58","male_2","M48",4.45448323066393,"M48_d2_S15_m_Duck","M48_d2_S15_m","Duck"
"59","male_2","M48",4.45448323066393,"M48_d2_S15_m_Deer","M48_d2_S15_m","Deer"
"60","male_2","M48",4.45448323066393,"M48_d2_S15_m_Fish","M48_d2_S15_m","Fish"
"61","male_3","M48",4.38056125941136,"M48_d2_S04_m_Deer","M48_d2_S04_m","Deer"
"62","male_3","M48",4.38056125941136,"M48_d2_S04_m_Duck","M48_d2_S04_m","Duck"
"63","male_3","M48",4.38056125941136,"M48_d2_S04_m_Duck","M48_d2_S04_m","Duck"
"64","male_3","M48",4.38056125941136,"M48_d2_S04_m_Fish","M48_d2_S04_m","Fish"
"65","male_3","M48",4.38056125941136,"M48_d2_S04_m_Deer","M48_d2_S04_m","Deer"
"66","male_3","M48",4.38056125941136,"M48_d2_S04_m_Fish","M48_d2_S04_m","Fish"
"67","male_3","M48",4.38056125941136,"M48_d2_S04_m_Deer","M48_d2_S04_m","Deer"
"68","male_3","M48",4.38056125941136,"M48_d2_S04_m_Duck","M48_d2_S04_m","Duck"
"69","male_3","M48",4.38056125941136,"M48_d2_S04_m_Duck","M48_d2_S04_m","Duck"
"70","male_3","M48",4.38056125941136,"M48_d2_S04_m_Fish","M48_d2_S04_m","Fish"
"71","male_3","M48",4.38056125941136,"M48_d2_S04_m_Deer","M48_d2_S04_m","Deer"
"72","male_3","M48",4.38056125941136,"M48_d2_S04_m_Fish","M48_d2_S04_m","Fish"
"73","male_3","M48",4.38056125941136,"M48_d2_S04_m_Duck","M48_d2_S04_m","Duck"
"74","male_3","M48",4.38056125941136,"M48_d2_S04_m_Deer","M48_d2_S04_m","Deer"
"75","male_3","M48",4.38056125941136,"M48_d2_S04_m_Fish","M48_d2_S04_m","Fish"
"76","male_3","M48",4.38056125941136,"M48_d2_S04_m_Deer","M48_d2_S04_m","Deer"
"77","male_3","M48",4.38056125941136,"M48_d2_S04_m_Fish","M48_d2_S04_m","Fish"
"78","male_3","M48",4.38056125941136,"M48_d2_S04_m_Duck","M48_d2_S04_m","Duck"
"79","male_3","M48",4.38056125941136,"M48_d2_S04_m_Duck","M48_d2_S04_m","Duck"
"80","male_3","M48",4.38056125941136,"M48_d2_S04_m_Fish","M48_d2_S04_m","Fish"
"81","male_3","M48",4.38056125941136,"M48_d2_S04_m_Deer","M48_d2_S04_m","Deer"
"82","male_3","M48",4.38056125941136,"M48_d2_S04_m_Duck","M48_d2_S04_m","Duck"
"83","male_3","M48",4.38056125941136,"M48_d2_S04_m_Fish","M48_d2_S04_m","Fish"
"84","male_3","M48",4.38056125941136,"M48_d2_S04_m_Deer","M48_d2_S04_m","Deer"
"85","male_3","M48",4.38056125941136,"M48_d2_S04_m_Fish","M48_d2_S04_m","Fish"
"86","male_3","M48",4.38056125941136,"M48_d2_S04_m_Deer","M48_d2_S04_m","Deer"
"87","male_3","M48",4.38056125941136,"M48_d2_S04_m_Duck","M48_d2_S04_m","Duck"
"88","male_3","M48",4.38056125941136,"M48_d2_S04_m_Fish","M48_d2_S04_m","Fish"
"89","male_3","M48",4.38056125941136,"M48_d2_S04_m_Duck","M48_d2_S04_m","Duck"
"90","male_3","M48",4.38056125941136,"M48_d2_S04_m_Deer","M48_d2_S04_m","Deer"
"91","male_4","M48",4.45722108145106,"M48_d2_S05_m_Deer","M48_d2_S05_m","Deer"
"92","male_4","M48",4.45722108145106,"M48_d2_S05_m_Fish","M48_d2_S05_m","Fish"
"93","male_4","M48",4.45722108145106,"M48_d2_S05_m_Deer","M48_d2_S05_m","Deer"
"94","male_4","M48",4.45722108145106,"M48_d2_S05_m_Duck","M48_d2_S05_m","Duck"
"95","male_4","M48",4.45722108145106,"M48_d2_S05_m_Duck","M48_d2_S05_m","Duck"
"96","male_4","M48",4.45722108145106,"M48_d2_S05_m_Fish","M48_d2_S05_m","Fish"
"97","male_4","M48",4.45722108145106,"M48_d2_S05_m_Deer","M48_d2_S05_m","Deer"
"98","male_4","M48",4.45722108145106,"M48_d2_S05_m_Fish","M48_d2_S05_m","Fish"
"99","male_4","M48",4.45722108145106,"M48_d2_S05_m_Deer","M48_d2_S05_m","Deer"
"100","male_4","M48",4.45722108145106,"M48_d2_S05_m_Duck","M48_d2_S05_m","Duck"
"101","male_4","M48",4.45722108145106,"M48_d2_S05_m_Duck","M48_d2_S05_m","Duck"
"102","male_4","M48",4.45722108145106,"M48_d2_S05_m_Fish","M48_d2_S05_m","Fish"
"103","male_4","M48",4.45722108145106,"M48_d2_S05_m_Duck","M48_d2_S05_m","Duck"
"104","male_4","M48",4.45722108145106,"M48_d2_S05_m_Fish","M48_d2_S05_m","Fish"
"105","male_4","M48",4.45722108145106,"M48_d2_S05_m_Duck","M48_d2_S05_m","Duck"
"106","male_4","M48",4.45722108145106,"M48_d2_S05_m_Deer","M48_d2_S05_m","Deer"
"107","male_4","M48",4.45722108145106,"M48_d2_S05_m_Deer","M48_d2_S05_m","Deer"
"108","male_4","M48",4.45722108145106,"M48_d2_S05_m_Fish","M48_d2_S05_m","Fish"
"109","male_4","M48",4.45722108145106,"M48_d2_S05_m_Duck","M48_d2_S05_m","Duck"
"110","male_4","M48",4.45722108145106,"M48_d2_S05_m_Deer","M48_d2_S05_m","Deer"
"111","male_4","M48",4.45722108145106,"M48_d2_S05_m_Fish","M48_d2_S05_m","Fish"
"112","male_4","M48",4.45722108145106,"M48_d2_S05_m_Deer","M48_d2_S05_m","Deer"
"113","male_4","M48",4.45722108145106,"M48_d2_S05_m_Fish","M48_d2_S05_m","Fish"
"114","male_4","M48",4.45722108145106,"M48_d2_S05_m_Duck","M48_d2_S05_m","Duck"
"115","male_4","M48",4.45722108145106,"M48_d2_S05_m_Deer","M48_d2_S05_m","Deer"
"116","male_4","M48",4.45722108145106,"M48_d2_S05_m_Fish","M48_d2_S05_m","Fish"
"117","male_4","M48",4.45722108145106,"M48_d2_S05_m_Deer","M48_d2_S05_m","Deer"
"118","male_4","M48",4.45722108145106,"M48_d2_S05_m_Duck","M48_d2_S05_m","Duck"
"119","male_4","M48",4.45722108145106,"M48_d2_S05_m_Duck","M48_d2_S05_m","Duck"
"120","male_4","M48",4.45722108145106,"M48_d2_S05_m_Fish","M48_d2_S05_m","Fish"
"121","male_5","M48",4.42984257357974,"M48_d2_S06_m_Duck","M48_d2_S06_m","Duck"
"122","male_5","M48",4.42984257357974,"M48_d2_S06_m_Deer","M48_d2_S06_m","Deer"
"123","male_5","M48",4.42984257357974,"M48_d2_S06_m_Fish","M48_d2_S06_m","Fish"
"124","male_5","M48",4.42984257357974,"M48_d2_S06_m_Fish","M48_d2_S06_m","Fish"
"125","male_5","M48",4.42984257357974,"M48_d2_S06_m_Deer","M48_d2_S06_m","Deer"
"126","male_5","M48",4.42984257357974,"M48_d2_S06_m_Duck","M48_d2_S06_m","Duck"
"127","male_5","M48",4.42984257357974,"M48_d2_S06_m_Fish","M48_d2_S06_m","Fish"
"128","male_5","M48",4.42984257357974,"M48_d2_S06_m_Duck","M48_d2_S06_m","Duck"
"129","male_5","M48",4.42984257357974,"M48_d2_S06_m_Deer","M48_d2_S06_m","Deer"
"130","male_5","M48",4.42984257357974,"M48_d2_S06_m_Duck","M48_d2_S06_m","Duck"
"131","male_5","M48",4.42984257357974,"M48_d2_S06_m_Deer","M48_d2_S06_m","Deer"
"132","male_5","M48",4.42984257357974,"M48_d2_S06_m_Fish","M48_d2_S06_m","Fish"
"133","male_5","M48",4.42984257357974,"M48_d2_S06_m_Duck","M48_d2_S06_m","Duck"
"134","male_5","M48",4.42984257357974,"M48_d2_S06_m_Fish","M48_d2_S06_m","Fish"
"135","male_5","M48",4.42984257357974,"M48_d2_S06_m_Deer","M48_d2_S06_m","Deer"
"136","male_5","M48",4.42984257357974,"M48_d2_S06_m_Fish","M48_d2_S06_m","Fish"
"137","male_5","M48",4.42984257357974,"M48_d2_S06_m_Duck","M48_d2_S06_m","Duck"
"138","male_5","M48",4.42984257357974,"M48_d2_S06_m_Deer","M48_d2_S06_m","Deer"
"139","male_5","M48",4.42984257357974,"M48_d2_S06_m_Duck","M48_d2_S06_m","Duck"
"140","male_5","M48",4.42984257357974,"M48_d2_S06_m_Fish","M48_d2_S06_m","Fish"
"141","male_5","M48",4.42984257357974,"M48_d2_S06_m_Deer","M48_d2_S06_m","Deer"
"142","male_5","M48",4.42984257357974,"M48_d2_S06_m_Duck","M48_d2_S06_m","Duck"
"143","male_5","M48",4.42984257357974,"M48_d2_S06_m_Deer","M48_d2_S06_m","Deer"
"144","male_5","M48",4.42984257357974,"M48_d2_S06_m_Fish","M48_d2_S06_m","Fish"
"145","male_5","M48",4.42984257357974,"M48_d2_S06_m_Duck","M48_d2_S06_m","Duck"
"146","male_5","M48",4.42984257357974,"M48_d2_S06_m_Deer","M48_d2_S06_m","Deer"
"147","male_5","M48",4.42984257357974,"M48_d2_S06_m_Deer","M48_d2_S06_m","Deer"
"148","male_5","M48",4.42984257357974,"M48_d2_S06_m_Fish","M48_d2_S06_m","Fish"
"149","male_5","M48",4.42984257357974,"M48_d2_S06_m_Fish","M48_d2_S06_m","Fish"
"150","male_5","M48",4.42984257357974,"M48_d2_S06_m_Duck","M48_d2_S06_m","Duck"
"151","male_6","M48",4.45995893223819,"M48_d2_S09_m_Deer","M48_d2_S09_m","Deer"
"152","male_6","M48",4.45995893223819,"M48_d2_S09_m_Fish","M48_d2_S09_m","Fish"
"153","male_6","M48",4.45995893223819,"M48_d2_S09_m_Duck","M48_d2_S09_m","Duck"
"154","male_6","M48",4.45995893223819,"M48_d2_S09_m_Duck","M48_d2_S09_m","Duck"
"155","male_6","M48",4.45995893223819,"M48_d2_S09_m_Fish","M48_d2_S09_m","Fish"
"156","male_6","M48",4.45995893223819,"M48_d2_S09_m_Deer","M48_d2_S09_m","Deer"
"157","male_6","M48",4.45995893223819,"M48_d2_S09_m_Duck","M48_d2_S09_m","Duck"
"158","male_6","M48",4.45995893223819,"M48_d2_S09_m_Fish","M48_d2_S09_m","Fish"
"159","male_6","M48",4.45995893223819,"M48_d2_S09_m_Deer","M48_d2_S09_m","Deer"
"160","male_6","M48",4.45995893223819,"M48_d2_S09_m_Duck","M48_d2_S09_m","Duck"
"161","male_6","M48",4.45995893223819,"M48_d2_S09_m_Fish","M48_d2_S09_m","Fish"
"162","male_6","M48",4.45995893223819,"M48_d2_S09_m_Deer","M48_d2_S09_m","Deer"
"163","male_6","M48",4.45995893223819,"M48_d2_S09_m_Duck","M48_d2_S09_m","Duck"
"164","male_6","M48",4.45995893223819,"M48_d2_S09_m_Fish","M48_d2_S09_m","Fish"
"165","male_6","M48",4.45995893223819,"M48_d2_S09_m_Deer","M48_d2_S09_m","Deer"
"166","male_6","M48",4.45995893223819,"M48_d2_S09_m_Fish","M48_d2_S09_m","Fish"
"167","male_6","M48",4.45995893223819,"M48_d2_S09_m_Duck","M48_d2_S09_m","Duck"
"168","male_6","M48",4.45995893223819,"M48_d2_S09_m_Deer","M48_d2_S09_m","Deer"
"169","male_6","M48",4.45995893223819,"M48_d2_S09_m_Fish","M48_d2_S09_m","Fish"
"170","male_6","M48",4.45995893223819,"M48_d2_S09_m_Deer","M48_d2_S09_m","Deer"
"171","male_6","M48",4.45995893223819,"M48_d2_S09_m_Fish","M48_d2_S09_m","Fish"
"172","male_6","M48",4.45995893223819,"M48_d2_S09_m_Duck","M48_d2_S09_m","Duck"
"173","male_6","M48",4.45995893223819,"M48_d2_S09_m_Duck","M48_d2_S09_m","Duck"
"174","male_6","M48",4.45995893223819,"M48_d2_S09_m_Deer","M48_d2_S09_m","Deer"
"175","male_6","M48",4.45995893223819,"M48_d2_S09_m_Deer","M48_d2_S09_m","Deer"
"176","male_6","M48",4.45995893223819,"M48_d2_S09_m_Fish","M48_d2_S09_m","Fish"
"177","male_6","M48",4.45995893223819,"M48_d2_S09_m_Duck","M48_d2_S09_m","Duck"
"178","male_6","M48",4.45995893223819,"M48_d2_S09_m_Duck","M48_d2_S09_m","Duck"
